,url,name,year,en_name,poster_url,rating,world_fees,budget,country,genre,director,main_actors,lentgh
229,https://www.kinonews.ru/movie_730/bruce-almighty,Брюс Всемогущий,2003,Bruce Almighty,https://www.kinonews.ru/movie_730/bruce-almighty,8.41,$484 592 874,$81 000 000,['США'],"['драма', 'комедия', 'фэнтези']",Том Шэдьяк,"['Морган Фриман', 'Джим Керри']",101 мин
230,https://www.kinonews.ru/movie_42651/rio,Рио,2011,Rio,https://www.kinonews.ru/movie_42651/rio,7.92,$483 866 518,$90 000 000,['США'],"['комедия', 'криминал', 'мультфильм', 'мюзикл', 'приключения', 'семейный']",Карлос Салдана,"['Энн Хэтэуэй', 'Нил Патрик Харрис']",96 мин
231,https://www.kinonews.ru/movie_443/saving-private-ryan,Спасти рядового Райана,1998,Saving Private Ryan,https://www.kinonews.ru/movie_443/saving-private-ryan,8.83,$482 349 603,$70 000 000,['США'],"['боевик', 'военный', 'драма']",Стивен Спилберг,"['Том Хэнкс', 'Том Сайзмор']",169 мин
232,https://www.kinonews.ru/movie_66177/rise-of-the-apes,Восстание планеты обезьян,2011,Rise of the Planet of the Apes,https://www.kinonews.ru/movie_66177/rise-of-the-apes,8.21,$481 800 873,$93 000 000,['США'],"['боевик', 'драма', 'триллер', 'фантастика']",Руперт Уайатт,"['Джеймс Франко', 'Том Фелтон']",105 мин
233,https://www.kinonews.ru/movie_2879/home-alone,Один дома,1990,Home Alone,https://www.kinonews.ru/movie_2879/home-alone,8.86,$476 684 675,$18 000 000,['США'],"['детский', 'комедия', 'криминал', 'семейный']",Крис Коламбус,"['Маколей Калкин', 'Кэтрин О`Хара']",103 мин
234,https://www.kinonews.ru/movie_121/star-wars-episode-vi-return-of-the-jedi,Звездные войны: Эпизод 6 - Возвращение Джедая,1983,Star Wars: Episode VI - Return of the Jedi,https://www.kinonews.ru/movie_121/star-wars-episode-vi-return-of-the-jedi,8.49,$475 106 177,$32 500 000,['США'],"['боевик', 'приключения', 'фантастика', 'фэнтези']",Ричард Маркуэнд,"['Марк Хэмилл', 'Харрисон Форд']",131 мин
235,https://www.kinonews.ru/movie_131/charlie-and-the-chocolate-factory,Чарли и шоколадная фабрика,2005,Charlie and the Chocolate Factory,https://www.kinonews.ru/movie_131/charlie-and-the-chocolate-factory,7.53,$474 968 763,$150 000 000,['США'],"['комедия', 'приключения', 'семейный', 'фэнтези']",Тим Бертон,"['Джонни Депп', 'Фредди Хаймор']",115 мин
236,https://www.kinonews.ru/movie_190148/hotel-transylvania-2,Монстры на каникулах 2,2015,Hotel Transylvania 2,https://www.kinonews.ru/movie_190148/hotel-transylvania-2,7.73,$474 800 000,$80 000 000,['США'],"['комедия', 'мультфильм', 'семейный']",Геннадий Тартаковский,"['Адам Сэндлер', 'Селена Гомес']",89 мин
237,https://www.kinonews.ru/movie_71/indiana-jones-and-the-last-crusade,Индиана Джонс и последний крестовый поход,1989,Indiana Jones and the Last Crusade,https://www.kinonews.ru/movie_71/indiana-jones-and-the-last-crusade,8.83,$474 171 806,$48 000 000,['США'],"['боевик', 'приключения', 'триллер']",Стивен Спилберг,"['Харрисон Форд', 'Шон Коннери']",127 мин
238,https://www.kinonews.ru/movie_174631/san-andreas,Разлом Сан-Андреас,2015,San Andreas,https://www.kinonews.ru/movie_174631/san-andreas,6.69,$473 990 832,$110 000 000,['США'],"['боевик', 'драма', 'триллер']",Брэд Пейтон,"['Дуэйн Джонсон', 'Карла Гуджино']",114 мин
239,https://www.kinonews.ru/movie_260757/it-chapter-two,Оно 2,2019,It Chapter Two,https://www.kinonews.ru/movie_260757/it-chapter-two,6.79,$473 093 228,$79 000 000,['США'],"['триллер', 'ужасы']",Андрес Мускетти,"['Джеймс МакЭвой', 'Хавьер Ботет']",169 мин
240,https://www.kinonews.ru/movie_5428/jaws,Челюсти,1975,Jaws,https://www.kinonews.ru/movie_5428/jaws,8.26,$471 411 300,$8 000 000,['США'],"['триллер', 'ужасы']",Стивен Спилберг,"['Рой Шайдер', 'Роберт Шоу']",124 мин
241,https://www.kinonews.ru/movie_97202/wreck-it-ralph,Ральф,2012,Wreck-It Ralph,https://www.kinonews.ru/movie_97202/wreck-it-ralph,8.64,$471 222 889,$165 000 000,['США'],"['комедия', 'мультфильм', 'семейный']",Рич Мур,"['Джон С. Рейли', 'Алан Тьюдик']",101 мин
242,https://www.kinonews.ru/movie_21226/the-hangover,Мальчишник в Вегасе,2009,The Hangover,https://www.kinonews.ru/movie_21226/the-hangover,8.3,$469 310 836,$35 000 000,['США'],['комедия'],Тодд Филлипс,"['Брэдли Купер', 'Эд Хелмс']",100 мин
243,https://www.kinonews.ru/movie_137179/lego-the-piece-of-resistance,Лего. Фильм,2014,The Lego Movie,https://www.kinonews.ru/movie_137179/lego-the-piece-of-resistance,7.88,$468 060 692,$60 000 000,['США'],"['боевик', 'кинокомикс', 'комедия', 'мультфильм']","Фил Лорд, Крис Миллер","['Уилл Арнетт', 'Элизабет Бэнкс']",100 мин
244,https://www.kinonews.ru/movie_253982/bumblebee,Бамблби,2018,Bumblebee,https://www.kinonews.ru/movie_253982/bumblebee,6.96,$467 989 645,$70 000 000,['США'],"['боевик', 'приключения', 'фантастика']",Трэвис Найт,"['Хейли Стайнфелд', 'Джастин Теру']",113 мин
245,https://www.kinonews.ru/movie_228647/godzilla-vs-kong,Годзилла против Конга,2021,Godzilla vs. Kong,https://www.kinonews.ru/movie_228647/godzilla-vs-kong,7.06,$467 863 133,$200 000 000,"['США', 'Австралия']","['боевик', 'приключения', 'триллер', 'фантастика']",Адам Вингард,"['Александр Скарсгард', 'Милли Бобби Браун']",113 мин
246,https://www.kinonews.ru/movie_50724/untitled-star-trek-sequel,Стартрек: Возмездие,2013,Star Trek Into Darkness,https://www.kinonews.ru/movie_50724/untitled-star-trek-sequel,8.31,$467 365 246,$190 000 000,['США'],"['боевик', 'приключения', 'фантастика']",Джей Джей Абрамс,"['Крис Пайн', 'Закари Куинто']",132 мин
247,https://www.kinonews.ru/movie_2261/the-matrix,Матрица,1999,The Matrix,https://www.kinonews.ru/movie_2261/the-matrix,9.1,$466 364 845,$63 000 000,['США'],"['боевик', 'приключения', 'триллер', 'фантастика']","Лана Вачовски, Лилли Вачовски","['Киану Ривз', 'Лоуренс Фишборн']",136 мин
248,https://www.kinonews.ru/movie_1171/gladiator,Гладиатор,2000,Gladiator,https://www.kinonews.ru/movie_1171/gladiator,9.08,$465 380 802,$103 000 000,"['США', 'Великобритания']","['боевик', 'драма', 'исторический', 'приключения']",Ридли Скотт,"['Рассел Кроу', 'Хоакин Феникс']",155 мин
249,https://www.kinonews.ru/movie_1132/pretty-woman,Красотка,1990,Pretty Woman,https://www.kinonews.ru/movie_1132/pretty-woman,8.25,$463 406 268,$14 000 000,['США'],"['драма', 'комедия', 'мелодрама']",Гэрри Маршалл,"['Джулия Робертс', 'Ричард Гир']",119 мин
250,https://www.kinonews.ru/movie_458/cars,Тачки,2006,Cars,https://www.kinonews.ru/movie_458/cars,8.24,$461 991 867,$120 000 000,['США'],"['комедия', 'мультфильм', 'семейный', 'спорт']","Джон Лассетер, Джо Рэнфт","['Пол Ньюман', 'Оуэн Уилсон']",117 мин
251,https://www.kinonews.ru/movie_295263/ba-bai,Восемь сотен,2020,Ba Bai,https://www.kinonews.ru/movie_295263/ba-bai,5.8,$461 421 559,$80 000 000,['Китай'],"['боевик', 'военный', 'драма', 'исторический']",Гуань Ху,"['Сяомин Хуан', 'Чжан\xa0И']",147 мин
252,https://www.kinonews.ru/movie_1421/x-men-the-last-stand,Люди Икс: Последняя битва,2006,X-Men: The Last Stand,https://www.kinonews.ru/movie_1421/x-men-the-last-stand,7.59,$460 435 291,$210 000 000,"['США', 'Великобритания']","['боевик', 'кинокомикс', 'приключения', 'триллер', 'фантастика']",Бретт Рэтнер,"['Хью Джекман', 'Холли Берри']",104 мин
253,https://www.kinonews.ru/movie_1723/national-treasure-book-of-secrets,Сокровище нации 2: Книга Тайн,2007,National Treasure: Book of Secrets,https://www.kinonews.ru/movie_1723/national-treasure-book-of-secrets,7.83,$459 242 249,$130 000 000,['США'],"['боевик', 'детектив', 'комедия', 'приключения', 'триллер']",Джон Тартелтауб,"['Николас Кейдж', 'Джон Войт']",124 мин
254,https://www.kinonews.ru/movie_153755/lucy,Люси,2014,Lucy,https://www.kinonews.ru/movie_153755/lucy,7.17,$458 863 600,$40 000 000,"['США', 'Франция']","['боевик', 'триллер', 'фантастика']",Люк Бессон,"['Скарлетт Йоханссон', 'Морган Фриман']",89 мин
255,https://www.kinonews.ru/movie_244/mission-impossible,Миссия невыполнима,1996,Mission: Impossible,https://www.kinonews.ru/movie_244/mission-impossible,8.31,$457 696 391,$80 000 000,['США'],"['боевик', 'приключения', 'триллер']",Брайан Де Пальма,"['Том Круз', 'Джон Войт']",110 мин
256,https://www.kinonews.ru/movie_7660/300,300 спартанцев,2006,300,https://www.kinonews.ru/movie_7660/300,8.23,$456 068 181,$65 000 000,['США'],"['боевик', 'военный', 'драма', 'исторический', 'кинокомикс']",Зак Снайдер,"['Джерард Батлер', 'Лена Хеди']",117 мин
257,https://www.kinonews.ru/movie_254/the-last-samurai,Последний самурай,2003,The Last Samurai,https://www.kinonews.ru/movie_254/the-last-samurai,8.52,$454 627 263,$140 000 000,['США'],"['боевик', 'военный', 'драма', 'приключения']",Эдвард Цвик,"['Кен Ватанабе', 'Том Круз']",154 мин
258,https://www.kinonews.ru/movie_302279/kimetsu-no-yaiba-mugen-ressha-hen,"Истребитель демонов: Поезд ""Бесконечный""",2020,Kimetsu no Yaiba: Mugen Ressha-Hen,https://www.kinonews.ru/movie_302279/kimetsu-no-yaiba-mugen-ressha-hen,7.42,$452 974 619,0,['Япония'],"['аниме', 'боевик', 'мультфильм', 'фэнтези']",Харуо Сотодзаки,"['Нацуки Ханаэ', 'Есицугу Мацуока']",117 мин
259,https://www.kinonews.ru/movie_269892/wo-bu-shi-yao-shen,"Умираю, как хочу жить",2018,Wo bu shi yao shen,https://www.kinonews.ru/movie_269892/wo-bu-shi-yao-shen,0.0,$451 183 391,$15 000 000,['Китай'],"['драма', 'комедия']",Вэнь Муе,"['Сюй Чжэн', 'Ван Чуаньцзюнь']",117 мин
260,https://www.kinonews.ru/movie_1111/oceans-eleven,Одиннадцать друзей Оушена,2001,Ocean`s Eleven,https://www.kinonews.ru/movie_1111/oceans-eleven,8.45,$450 717 150,$85 000 000,"['США', 'Австралия']","['комедия', 'криминал', 'триллер']",Стивен Содерберг,"['Джордж Клуни', 'Сеселия Энн Бирт']",116 мин
261,https://www.kinonews.ru/movie_283952/wo-he-wo-de-zu-guo,Я и моя родина,2019,Wo he wo de zu guo,https://www.kinonews.ru/movie_283952/wo-he-wo-de-zu-guo,0.0,$450 064 993,0,['Китай'],"['драма', 'исторический']","Чэнь Кайгэ, Чжан Ибай, Гуань Ху","['Хуан Бо', 'Чжан И']",154 мин
262,https://www.kinonews.ru/movie_9024/thor,Тор,2011,Thor,https://www.kinonews.ru/movie_9024/thor,7.69,$449 326 618,$150 000 000,['США'],"['боевик', 'драма', 'кинокомикс', 'приключения', 'фэнтези']",Кеннет Брана,"['Крис Хемсворт', 'Натали Портман']",115 мин
