,url,description
4298,https://www.kinonews.ru/movie_18826/dreams,"Восемь историй, герои которых лишь едва пересекаются. Главным образом идея фильма заключается во взаимодействии людей с окружающей их средой. Легенды и приметы, духи, обитающие в персиковых деревьях, призраки погибших армий, художник, проникающий в мир свих картин, ядерный кризис и постядерный мир, полный мутаций, наконец, солнечная деревня, жители которых живут в абсолютном симбиозе с природой."
4299,https://www.kinonews.ru/movie_3425/race-the-sun,"Группа школьников на Гавайях вместе с новым учителем, посещает научную ярмарку. После этого посещения они загораются идеей создать свою собственную гоночную машину и отправиться на соревнования в Австралию.Прододжительность: 82 мин."
4300,https://www.kinonews.ru/movie_3717/i-wanna-hold-your-hand,"Шесть подружек школьниц из Нью - Джерси влюбились. Предмет обожания - один для всех, и он почти обожествлен. Это битломания! Они собрали все свои карманные деньги, чтобы купить билет на шоу, гостями готорого станут участники легендарной группы. Если что-то пойдет не по плану, то они будут с горечью об этом вспоминать до конца своих дней..."
4301,https://www.kinonews.ru/movie_34520/madame-bovary,"19 век, Франция. Романтичная девушка, дочь помещика, выходит замуж за уездного врача. Но тут ее жизнь превращается в рутину, полную скуки и отчаяния. Чтобы вернуть себе ощущение жизни, мадам Бовари пускается в рискованные поиски любовников – и вскоре их находит. "
4302,https://www.kinonews.ru/movie_36060/roger-dodger,"Комедия, в которой пользующийся у прекрасного пола невероятной популярностью Роджер учит своего несовершеннолетнего племянника-девственника обольщению женщин."
4303,https://www.kinonews.ru/movie_2247/thumbsucker,"У тинейджера Джастина есть дурная привычка: он любит сосать свой палец. В попытке избавиться от этого Джастин пробует наркотики, секс и гипноз.На роль Джастина в фильм, который в оригинале так и называется ""Сосущий палец"", а у нас в прокате шел как ""Дурная привычка"", пробовалось более сотни актеров."
4304,https://www.kinonews.ru/movie_48064/a-dirty-shame,Обычная женщина средних лет получает удар по голове и превращается в секс-наркоманку. После этого она попадает в нелегальную субкультуру любителей секса в пригороде Балтимора.
4305,https://www.kinonews.ru/movie_60255/le-di#233;clin-de-lempire-ami#233;ricain,"Четыре мужчины и четыре женщины собираются в загородном доме. Мужчины - преподаватели Монреальского университета. Один из них женат, другой - гей, еще один - с девушкой, последний - ""женат"" на работе. Они говорят о женщинах, женском теле, и разговоры их уводят далеко...Четыре женщины: подросток, старая дева, разведенная и девушка одного из преподавателей - присоединяются к мужчинам вечером. Вместе они вернутся к обсуждению секса, женщин и мужчин."
4306,https://www.kinonews.ru/movie_287940/play,"Главному герою Максу родители в 13 лет подарили видеокамеру. И он снимал все лучшие моменты своей жизни. Но когда прошло 25 лет с ее покупки, он решает отправиться в прошлое с ее помощью, чтобы восстановить в памяти все, что с ним происходило..."
4307,https://www.kinonews.ru/movie_3453/oscar-and-lucinda,"Середина 19го века. Оскар - молодой священник англиканской церкви. Еще в юности он почувствовал тягу к религии, вследстиве чего оставил дом. Но в церкви к нему отнеслись неоднозначно, и в поисках своего собственного пути он отправился в Австралию.Люсинда - наследница, молодая девушка. Ее угнетает неравноправие мужчин и женщин в Англии. Она покупает стекольную фабрику в Австралии и собирается уехать на другой континет, чтобы построить на нем свой собственный дом и соорудить невероятную церковь, состяощую только из стекла.Они встретились на корабле, пассажирский кружок сразу их изгнал и это только сблизило их. Их отношения начались с пари, а закончились в Австралии. "
4308,https://www.kinonews.ru/movie_2285/permanent-record,"На Дэвиде Синкларе держится студенческий мир. Он возглавляет ни одно общество, поддерживает семью, является одним из самых популярных студентов, ведет несколько проектов... Его самоубийство становится неожиданностью для всех. Крис, друг Дэвида, пытается стать приемником погибшего. Но вскоре и он начинает ощущать насколько тяжело было быть его другом, и постепенно к нему приходят осознание и понимание поступка Дэвида."
4309,https://www.kinonews.ru/movie_13677/henry-poole-is-here," Узнав о том, что жить ему осталось около шести недель, главный герой, уволившись, бросив невесту и уйдя из дома родителей, переезжает в частный дом, намереваясь провести остаток жизни в покое и одиночестве. Его планы чудесным образом нарушают невероятно шумные и жизнерадостные соседи, которые, прервав его уединение, помогают ему вновь обрести смысл жизни."
4310,https://www.kinonews.ru/movie_7423/cookie,"В этой истории переплелись отношения отца и дочери, мафии и гангстеров. Ко всему прочему все герои чуть не стали жертвами тв-шоу Опры Уинфри.Он - глава мафии, отец, которые провел 19 лет в тюрьме. Выйдя на свободу он впервые познакомился с дочерью, ровесницей его тюремного срока, и столкнулся с немалым числом проблем в его гангстерском клане. "
4311,https://www.kinonews.ru/movie_12370/bitter-moon,Случайная встреча обычным ранним весенним в парижском автобусе толкает молодых людей Оскара и Мими на исследование своей безумной страсти и ее вершины...
4312,https://www.kinonews.ru/movie_1491/a-love-song-for-bobby-long,"Молодая девушка, живущая во Флориде, неожиданно получает известие о смерти матери. Она возвращается в Новый Орлеан на похороны и обнаруживает двух алкоголиков, живущих в доме ее матери. Она решает остаться  с ними, и со временем узнает новые подробности жизни покойной матери. Продолжительность: 119 мин. "
4313,https://www.kinonews.ru/movie_28522/spartacus,Раб Спартак возглавляет  кровавый бунт против упадочнической Римской Империи.
4314,https://www.kinonews.ru/movie_3800/renaissance,"В 2054 году Париж представляет из себя лабиринт, где ведется постоянное наблюдение и запись происходящего. Молодого ученого самой могущественной и влиятельной компании ""Авелон"" по имени Илона похищают. Вести дело об исчезновении девушки поручают полицейскому Карасу. В ходе расследования детектив выявляет целый скрытый мир организованной преступности, шпионажа и генетических исследований. Ему удается докопаться до истины, но за её обладание приходится заплатить слишком высокую цену..."
4315,https://www.kinonews.ru/movie_28349/musi#237;me-si-pomi#225;hat," Время Второй мировой войны. Нацисты захватили Чехословакию. Иосиф и Мария Чжек были бездетной парой. Они могли только наблюдать за тем, как еврейские семьи лишают всего, чем они жили, лишают даже их собственных детей. Наконец их маленькая семья покинула город и уехала в их собственный дом. Тогда-то они и встретили Дэвида. Ни Иосиф, ни Мария не могли отказать ему в помощи. Но укрывательство в доме еврея – это было преступлением равносильным смертному приговору. Тем более, что соседи не собирались скрывать чужие тайны.  "
4316,https://www.kinonews.ru/movie_40600/brighton-rock,"История юного хулигана, планирующего связать себя узами брака с официанткой, способной доказать, что он причастен к убийству известного бандита. "
4317,https://www.kinonews.ru/movie_5139/hurlyburly,"Личная жизнь, карьера, люди, звезды кино - все перемешалось в Голливуде. За кадром остается слишком много интересного."
4318,https://www.kinonews.ru/movie_13696/slow-burn," У прокурора Форда Коула всего 24 часа на то, чтобы рискуя жизнью, разобраться в запутанной истории с участием манипулирующей им очаровательной помощницы прокурора, лидером преступной банды и таинственным незнакомцем."
4319,https://www.kinonews.ru/movie_2276/tune-in-tomorrow,"Мартин работает на радио. К нему в гости приезжает его тетя, не являющаяся его кровной родственницей, поэтому Джулиа вскоре влюбляется  в кузена, и, кажется, у них начинают строится какие-то отношения. Но проблема в том, что один из сценаристов радиостанции, зная об этих отношениях, начинает строить сюжетные вставки на основе сплетен и слухов о Мартине и Джулии. Вскоре влюбленные слышат в эфире не только истории о том, что у них было, но и о том, что скоро должно произойти."
4320,https://www.kinonews.ru/movie_111131/la-cite-des-enfants-perdus,"Добродушный силач Уан и его маленький братик Танре зарабатывают на жизнь уличными выступлениями в мрачном портовом городе, небо над которым всё время закрыто тяжелыми тучами. Город имеет дурную репутацию, так как в нём часто пропадают маленькие дети. Однажды Танре похищают странные люди и увозят в неизвестном направлении. Уану ничего не остается, как незамедлительно отправиться на поиски младшего брата."
4321,https://www.kinonews.ru/movie_32962/the-mangler,"Детектив Джон Хантон приезжает на место аварии в старую прачечную. Кровавым убийцей оказалась фальцевальная машина. Владелец прачечной, Билл Гартли, похоже, не собирается бороться с чудовищем, живущим в машине, он наоборот, готов искать новых жертв для куска метала, пристрастившегося к человеческой плоти."
4322,https://www.kinonews.ru/movie_13355/naked,"Джонни в некотором смысле ""бунтарь"" и ""беглец"". Он не согласен с обществом и все время бежит от себя и от своих поступков. И где окажется и кого встретит завтра он сам не знает..."
4323,https://www.kinonews.ru/movie_12174/holy-smoke,"Рут Бэррон вместе с подругой отправляется в путешествие в Дели, которое полностью меняет ее жизнь. Встреча с матерью, новость об инсульте отца, находящегося в Австралии, не способны вернуть девушку. Немалых усилий стоило родителям возвращение их дочери в Сидней. Но родной дом не изменил ее: Рут была поглощена своей новой религией, она стала похожа на фанатичную сектантку. Отчаявшиеся родители договариваются с Пи Джей Уотерсом, известным психотерапевтом, о лечении. Но и он вскоре понимает, что его усилия практически бесплодны. "
4324,https://www.kinonews.ru/movie_8328/zhest,"Марина собирается бросить журналистскую практику. Ее последний материал посвящен маньяку-убийце, находящемуся в психиатрической клинике. Но когда журналистка приезжает в больницу, выясняется, что преступник сбежал. Все, что известно полиции: маньяк скрылся среди бескрайнего дачного поселка. Марина отправляется вслед за ним.Одинаковые дома, озлобленные редкие жители. Днем здесь страшно, ночью здесь - невыносимо. Для Марины главное уже не найти маньяка, а выбраться живой. "
4325,https://www.kinonews.ru/movie_34445/carnosaur,"Получив путем генетических манипуляций ДНК давно вымершего динозавра, доктор Джейн Типтри решает вернуть его к жизни, используя в качестве подопытных кур и цыплят. Результатом её экспериментов стал свирепый и непредсказуемый Карнозавр, которому очень быстро надоел однообразный рацион, состоящий из птичьего мяса. Вскоре ему удается сбежать на волю, где начинает пробовать на вкус человеческую плоть."
4326,https://www.kinonews.ru/movie_12503/starter-for-10," 1985 год, в стране эпоха ""тэтчеризма"". Брайан Джексон поступил в университет Бристоля. Он вырос на университетских шоу, он был влюблен в знания. Но в университете ему было суждено попасть под опасное влияние сексапильной блондинки Элис. Увлекшись местной королевой, он задел не менее влиятельную девушку, Ребекку Эпштейн, и тут началась неразбериха. "
4327,https://www.kinonews.ru/movie_26289/murderball," Регби на Паралимпийских играх. Большинство участников были инвалидами с действительно серьезными и страшными заболеваниями, но они боролись как гладиаторы. Создатели фильма знакомят с семьями участников команды, с самими игроками. "
4328,https://www.kinonews.ru/movie_2268/even-cowgirls-get-the-blues,"Сисси приезжает на ранчо, чтобы фотографироваться в виде журавля и тем самым собирать средства на распространение идей красоты и здоровья по миру. Соседки лезбиянки усыпляют ее разговорами о правах, пытаются наставить ее на путь истинный, который строится на феминистских идеях. Хозяйка ранчо - странная мужеподобная женщина, хочет только того, чтобы ее модель работала, а идеи меньшинств ее мало волнуют. Хотя и она вливается  в бурный поток нескончаемых диалогов в этой картине."
4329,https://www.kinonews.ru/movie_33186/mi#249;i-du-du-xanh-lodeur-de-la-papaye-verte,"Маленькая девочка, Миу, уезжает из родной деревни в город. Они будет работать служанкой в богатом доме. Хозяйка начинает видеть в десятилетней Миу свою погибшую дочь. И отношения между девочкой и семьей складываются очень удачно.Повзрослев, став красивой молодой женщиной, Миу уезжает на работу в другой дом. И там ее ждет неожиданная любовь мужчины из высшего общества. "
4330,https://www.kinonews.ru/movie_29277/tango,"Марио Суарез был режиссером. В Буэнос-Айресе он снимал фильм о танго. На фоне танца он хотел видеть исторические события. Режиссер скучал по своей девушке, к тому же только начинал восстанавливаться после автомобильной аварии, жертвой которой он стал.  В те напряженные моменты поиска и  мук одиночества появился богатый и влиятельный Анджело. Инвестор привел в фильм свою девушку, вложил немалые деньги. И Марио должен был бы радоваться внезапному успеху, но на свою беду он влюбился в девушку влиятельного и опасного Анджело."
4331,https://www.kinonews.ru/movie_265767/sem-uzhinov,"Супружеская пара, после пяти лет совместной жизни, начинает испытывать кризис семейных отношений. И в какой-то момент жена решает положить точку и падает на развод. Но главный герой просит дать ему последний шанс и уговаривает ее на якобы очень эффективную методику восстановления отношений. Она называется ""Семь ужинов"". Нужно провести вместе всего 7 вечеров. Не веря в ее эффективность, супруга все-таки соглашается..."
4332,https://www.kinonews.ru/movie_21006/matewan,"Штат Западная Вирджиния, 20-е годы.Шахтеры пытаются сформировать союз, чтобы вместе выступить против компаний владельцев и защититься от мародерствующих бандитов. Черный и итальянец оказываются между двух огней в этой войне шахтеров и офисных воротничков."
4333,https://www.kinonews.ru/movie_23702/unthinkable,"Психологический триллер, в центре которого чернокожий допрашивающий и женщина-агент ФБР, применяющие разные методы допроса, с тем чтобы добиться от подозреваемого данных о расположении трех самодельных атомных бомб с часовым механизмом."
4334,https://www.kinonews.ru/movie_192778/the-whole-truth,"Фильм рассказывает историю об адвокате, который берется защищать подростка, обвиняемого в убийстве своего богатого отца."
4335,https://www.kinonews.ru/movie_22841/pirates,"Капитан Ред удачливо справляется с управлением пиратского судна, у него есть лихой помощник, молодой французский моряк. Вскоре капитану удается захватить испанский галеон, и похитить заодно племянницу губернатора Маракайбо. Но может ли Реду везти всегда и во всем?"
4336,https://www.kinonews.ru/movie_13208/josh-and-sam,"Их мать собирается выйти замуж за француза-бухгалтера. Но они хотят свободы, вернее найти ""Свободу"" - прекрасную девушку, представительницу неземной цивилизации.Старший Джошуа убеждает своего брата, что его имя - это на самом деле аббревиатура - Синтезированный Запрограммированный Мутант. Из Флориды до границ Канады, а оттуда - дальше по дорогам. Они верят в то, что должный найти ее, Тайную Свободу, которая даст им ответы на все вопросы. И тут они ее встречают... "
4337,https://www.kinonews.ru/movie_23362/asterix-and-obelix-take-on-caesar,"Астерикс и Обеликс – два обладающих невероятной силой  неразлучных друга, чья деревня оказалась «на пути» римского императора Юлия  Цезаря, бросают вызов Римской империи."
4338,https://www.kinonews.ru/movie_42477/utomlennye-solncem-2-citadel,"Финальная часть трилогии, повествующей о судьбе комдива Котова."
4339,https://www.kinonews.ru/movie_230043/laitakaupungin-valot,"Проживающий в Хельсинки и работающий охранником по ночам, одинокий Койстинен, наверное, один из самых несчастных людей. Ничто парня не радует в этой жизни, неудачи преследуют его одна за другой. И вот судьба сводит его с привлекательной женщиной, вдруг пожелавшей с ним познакомиться. Он думает, что наконец-то в его жизни появился долгожданный луч света..."
4340,https://www.kinonews.ru/movie_303510/little-vampire,"Сирота-школьник начинает дружить с десятилетним мальчиком, который на самом деле является трехсотнелетним вампиром. Лунноголовый монстр убирает все препятствия на пути их дружбы."
4341,https://www.kinonews.ru/movie_43792/ji#233;sus-de-montri#233;al," Группа актеров готовят спектакль, состоящий из интерпретаций сцен страстей Христовых. Но вскоре спектакль становится для них чем-то большим, чем простой игрой или работой: участники понимают, что их реальные характеры и роли начинают смешиваться. Реальная жизнь актеров оказывается полная библейскими сюжетами.  "
4342,https://www.kinonews.ru/movie_8579/bumer,"Время, когда нет правил и нет законов. Лишних людей убивают без лишнего шума, к деньгам приходят без лишних проблем. У них был черный BMW. Этот автомобиль - это их перспективы, надежды, их сегодня.Случайность столкнула их не с теми людьми. И теперь четыре героя будут бороться за свою жизнь и за свое право идти своим путем. У них есть ""Черный Бумер"" и они создают свои правила игры. "
4343,https://www.kinonews.ru/movie_27535/year-of-the-dog,"История о кардинальных изменениях в жизни секретарши, произошедших после смерти ее собаки."
4344,https://www.kinonews.ru/movie_69639/citizen-kane,"Жизнеописание Чарльза Фостера Кейна, мультимиллионера и медиамагната, которое смертью не только заканчивается, но и начинается. Умирая в своем поместье, он произносит лишь слово ""бутон розы"" (в англ. - Rosebud), смысл которого никто объяснить не в состоянии. Тем не мене, один журналист все же берется за расследование с целью выяснить источник столь необычного предсмертного послания, благодаря чему перед зрителем, чередой флэшбеков, предстает вся жизнь Кейна, от бедного детства на севере до неограниченного информационного могущества, которое она распространил на все США. История взлета и падения, и извращения благородной идеи собственным эгоизмом, который, к концу жизни, оттолкнул от Кейна всех соратников, превратив его в изгоя. Частично основанный на биографии Уильяма Рэндольфа Херста - который, недовольный подобным изображением своей жизни, в свое время развернул против него масштабную информационную войну - этот первый полнометражный фильм Орсона Уэллса неоднократно и различными популярными изданиями признавался лучшим фильмом всех времен и народов. Признанный шедевр кинематографа, поклонниками которого являются как простые люди, так и многие звезды Голливуда, изучаемый во всех киношколах мира, и который рано или поздно должен увидеть всякий уважающий себя киноман."
4345,https://www.kinonews.ru/movie_32660/farinelli,"Для Фаринелли голос был залогом успеха и карьеры. Он пел в опере, он имел немалый успех у публики. Но ради этого сценического совершенства Фаринелли пришлось пожертвовать своим личным счастьем."
4346,https://www.kinonews.ru/movie_68452/soldati-udachi,"Группа пресыщенных жизнью богатеев отправляется на остров, чтобы поиграть в войну. Они не подозревают, что война окажется настоящей, а остров станет для них ловушкой."
4347,https://www.kinonews.ru/movie_12381/a-handful-of-dust,"Тони когда-то работал в Южной Африке, теперь он живет с молодой женой в благочестивом Лондонском районе и воспитывает маленького сына. Но жизнь в городе не чуть не легче, чем выживание в глубоких джунглях. Если они хотят жить по законам высшего общество, то они должны заслужить это право. А вместе с признанием и возможностями, к ним придут и пороки: измены, ложь, предательство."
4348,https://www.kinonews.ru/movie_21179/mystery-train,"Три истории связаные между собой, пересекаются в одном из отелей города Мемфис, ""Аркадия"", где обитает дух Элвиса Пресли."
4349,https://www.kinonews.ru/movie_2649/eros,"Три части, три истории, посвященные любви и сексуальности. Трио на побережье Тосканы; стресс, приводящий к навязчивым эротическим снам; влюбленный молодой юноша, нашедший свою идеальную девушку в сексе по телефону."
4350,https://www.kinonews.ru/movie_318655/eoneunal,"Главный герой - следователь агентства по страхованию по имени Кан-Су, с огромным трудом пытается вернуться к обычной жизни после смерти любимой жены. Однажды руководитель поручается ему разобраться с женщиной, которая лежит в коме после тяжелой аварии. Отправившись в больницу, он с удивлением встречает ее живой и невредимой. Но постепенно он понимает, что общается с ее призраком, которого слышать и видеть может только он. И она уговаривает его оказать ей помощь в очень важном для нее деле."
4351,https://www.kinonews.ru/movie_290122/sprite-sisters-vier-zauberhafte-schwestern,"Фильм снят по мотивам серии книг Шеридана Уинна ""Сестры-спрайты"", повествующих о волшебных приключениях сестер Флейм, Скай, Флоры и Марины."
4352,https://www.kinonews.ru/movie_578/being-human,"Фильм состоит из пяти абсолютно разных историй, разбросанных в различные моменты истории, от каменного до современного века. И каждая история показывает, что значит быть человеком."
4353,https://www.kinonews.ru/movie_18798/the-story-of-alexander-graham-bell," Основанная на реальных событиях картина, повествующая о ключевых эпизодах жизни одного из основоположников телефонии – американского ученого и бизнесмена, задавшего вектор развития телекоммуникационной отрасли в США, Александра Грэхема Белла."
4354,https://www.kinonews.ru/movie_1988/salvador,"Он журналист. Он отправляется в Сальвадор, чтобы запечатлеть хронику событий 1980 года в стране военной диктатуры. Впереди - убийство архиепископа Оскара Римеро, общение с партизанскими отрядами и попытка спасения жизни своей новой подруги."
4355,https://www.kinonews.ru/movie_11908/m-butterfly,"Любовная история французского дипломата и примадонны Пекинской оперы оказывается омрачена жуткой тайной, которую скрывает талантливая женщина..."
4356,https://www.kinonews.ru/movie_6955/the-field," Семья МакКейб уже много поколений жила на средства, что им приносил урожай, собранный с их собственных полей. Но земля может быть продана с аукциона, за долги. Причем купить ее собирается американец, намеревающийся заняться строительством дорог. У МакКейба совсем немного времени, чтобы отвевать свою землю обратно. "
4357,https://www.kinonews.ru/movie_284075/the-rising-hawk,"13-й век. Среди Карпатских гор в плодородной и богатой на дичь долине расположено поселение Тухля, где живёт старейшина Захар Беркут со своей семьёй. Князь дарует тухлянские земли и близлежащие территории боярину Тугару Волку, но народ недоволен этим, ведь боярин бесчинствует и совсем не считается с мнением местных людей. Захар Беркут отправляет двух своих сыновей на переговоры к Волку, а в это время к Тухле подходит татаро-монгольское войско, которое убивает всех непокорных на своём пути."
4358,https://www.kinonews.ru/movie_906/country-of-my-skull,"Сюжет вращается вокруг репортера газеты «Вашингтон Пост» Лэнгстона Уитфилда, отправившегося в Африку, чтобы присутствовать на слушаниях специальной комиссии примирения, организованной для рассмотрения преступлений апартеида."
4359,https://www.kinonews.ru/movie_321636/the-exorcism-of-carmen-farias,"Журналистка Кармен вскоре после смерти матери обнаруживает, что унаследовала дом своей бабушки. Она решает переехать туда, не зная, что там скрываются темные тайны."
4360,https://www.kinonews.ru/movie_8327/nikto-ne-znaet-pro-seks,"Егор вырос в глубокой провинции. Его окружали лес, старый домик и необщительный дед. Ангелина, которую профессией телеведущей занесло в эту глушь, случайно встретила Егора. Она настолько понравилась ему, что он, бросив все, поехал в Москву. В городе нашлась семья дальних родственников, готовая временно его приютить и обучить некоторым тонкостям столичной жизни. Егор, не видивший ничего дальше родной тайги, с удивление открывает море новых понятий. И даже такое, казалось бы, обыденное и известное всем, как ""секс"". "
4361,https://www.kinonews.ru/movie_8766/nikto-ne-znaet-pro-seks-2-no-sex,"Телеведущая Арабелла и ее продюссер решают заработать денег и организуют шоу. Участники, расположившиеся на песчаном побережье Сочи, должны выжить без секса, в то время как ведущая будет всячески их искушать и соблазнять. "
4362,https://www.kinonews.ru/movie_280183/synchronic,"Двое фельдшеров из Скорой помощи Нового Орлеана сталкиваются с серией ужасных смертей, связанных с дизайнерским наркотическим препаратом с причудливыми, потусторонними эффектами."
4363,https://www.kinonews.ru/movie_266132/no-dormiras,"Молодая актриса Бианка приходит работать в новую театральную труппу, которая экспериментирует с бессонницей, подготавливаясь к новой постановке. По истечению нескольких ночей бессонницы их разум постигает новые уровни сознания, открывающий завесу тайны над их новым местом обитания. Но такие эксперименты не проходят бесследно..."
4364,https://www.kinonews.ru/movie_1756/birdy,"Птаха и Эл - закадычные друзья еще со школьной скамьи. Такие разные - один нелюдимый интроверт, другой - всеобщий любимец - они, тем не менее, стали не разлей вода, и вместе прошли через Вьетнам. Но война их изменила: она оба стали инвалидами. Эл - физически, ему требуется несколько дорогостоящих операций, чтобы исправить изуродованную внешность; Птаха - психически, он возомнил себя птицей, существом, которым всю жизнь восхищался (за что, собственно, когда-то и получил прозвище). Так что теперь Элу приходится укрощать собственных демонов, чтобы сохранить силы для помощи другу."
4365,https://www.kinonews.ru/movie_39782/blonde-ambition," Устроившись работать в крупную компанию, девушка из небольшого городка становится невольной участницей «разборок» двух коммерческих директоров, сражающихся за контроль над компанией."
4366,https://www.kinonews.ru/movie_7546/a-prayer-for-the-dying,"Участник Ирландской Республиканской Армии, вместо автобуса с  солдатами взорвавший автобус со школьниками, решает уехать из страны и навсегда  завязать со своим прошлым. По его следу идут его же бывшие соратники (он  слишком много знает), а помочь исчезнуть ему может только местный криминальный  босс, который взамен просит устранить своего конкурента. "
4367,https://www.kinonews.ru/movie_6008/timecode," Снятый в довольно необычной манере фильм (4 90-минутных  фильма, одновременно снимавшиеся 4 операторами, одновременно демонстрируются на  разделенном на 4 части экране) рассказывает историю группы людей в Лос-Анджелесе,  каждый из которых так или иначе связаны с подготовкой к работе над снимающемся  в независимой киностудии фильмом. "
4368,https://www.kinonews.ru/movie_12579/a-home-at-the-end-of-the-world,"История о попытках молодых людей, выросших в современном уродливом мире, найти выход из сетей собственных страстей и желаний. А есть ли отсюда легкая дорога?"
